Date,SM MC-CO,SM MC-CO2,H3 MC,H3 MC-CO,CV MC,HW MC,LN MC,SF MC,HV MC,BV MC,HA MC,RP MC,UT MC,IP MC,EN MC,NR MC,ED MC,RS MC,RS MC-CO,V4 MC,HC MC,LP MC,P2 MC
1/10/2022 19:00,25.3685554,29.6134621,13.0964773,12.1942666,16.3915991,13.3171301,12.4085286,13.4569764,13.1886149,13.3023848,13.3763562,12.3891974,9.14185473,10.3926396,4.9038947,21.6416168,21.2792086,5.130694,4.61329904,12.0754057,8.65940558,,
1/10/2022 20:00,19.0907054,21.0001506,17.8293668,15.7848393,18.3017205,14.4556097,12.3834058,14.9317632,10.4517925,11.4141344,15.0234621,33.8378687,10.2845392,10.5315259,7.74645973,24.4891023,17.7758873,6.70163309,5.66522573,6.64634881,8.34199538,,
1/10/2022 21:00,18.5241181,19.9433655,15.3232063,13.8539217,23.4397205,18.238587,14.3742426,15.8881761,10.5331417,11.1464235,18.099488,16.205709,12.5881577,13.4295384,15.3868326,26.3617021,13.408432,8.13911816,6.89989923,7.70589836,4.06988934,,
1/10/2022 22:00,14.8492132,15.3923655,16.9494267,16.1213922,23.9220384,15.4755336,12.9300477,18.6537884,10.4596754,12.0902121,15.0554649,14.268954,14.6776839,19.7433706,9.60575169,28.8266444,13.2428447,7.73681736,6.6316601,5.34821178,3.71037032,,
1/10/2022 23:00,14.1577809,14.8126275,17.0173301,16.1647523,20.549535,11.9529007,8.66238048,21.8979754,10.0250798,16.1738948,11.3559999,14.1224334,15.9853305,19.8899114,10.7486571,30.6720393,13.8231944,4.56006817,3.97133105,5.63760365,2.72324079,,
1/11/2022 0:00,16.0023142,16.103879,6.91936181,7.30039839,19.4975467,13.0565244,7.20815103,9.64026989,8.95956106,15.4848365,12.3580114,13.6121997,13.3842182,18.8798011,4.8119283,29.9935669,11.2541128,6.87584771,5.91447268,4.03873176,3.88894365,,
1/11/2022 1:00,17.125564,18.6432225,11.4927974,14.5870175,18.6907128,14.6202574,7.70888484,17.4736902,8.77141122,10.7202163,11.7538254,15.1287892,14.4716566,18.1958713,5.98337043,27.036299,9.90028791,8.12848141,5.59829976,2.74467645,4.29045577,,
1/11/2022 2:00,17.5280612,18.7760733,14.4078385,18.7365913,18.2409061,16.4834043,8.16319833,21.558147,8.66059733,13.1222168,13.5424969,18.8240337,21.0511684,20.9629088,3.39377848,27.9084475,9.2348357,8.22168458,5.65166341,2.5369185,5.31051857,,
1/11/2022 3:00,18.8183153,19.8835231,16.922242,20.2812535,17.9357946,20.9298821,9.82034294,2.4660598,9.03053239,15.7183231,17.6439297,18.7446135,21.4380457,20.8034567,5.511014,27.1032511,11.6584326,8.47643015,6.05888737,1.95208207,1.41859039,,
1/11/2022 4:00,18.8127597,19.5069269,16.5811617,20.0258333,19.457176,21.1243181,8.16441573,14.4270595,10.3338697,16.0090619,18.3878343,19.0736995,20.5720012,21.0986644,3.89195216,27.5119399,11.0093309,7.7763362,5.74240009,1.77271591,1.25225321,,
1/11/2022 5:00,17.0189495,17.428304,8.08772254,9.50748649,20.6077276,15.4762937,9.48935271,16.2864164,10.4636682,12.5039748,12.9050255,20.2137807,22.9247937,23.2527701,3.28600409,28.0977267,10.0478571,4.87292004,3.92090463,1.74038384,1.49988549,,
1/11/2022 6:00,19.477425,20.0858117,10.950271,12.5576172,22.0231416,19.0669617,9.4776151,7.78559996,10.7951204,13.8364669,17.1539642,21.5783325,26.7571381,21.5160365,4.48642286,30.1606628,12.5124082,5.13414406,4.15896865,1.70047032,2.87903817,,
1/11/2022 7:00,22.6500177,23.26539,13.4395136,14.8976017,23.2721693,16.9649191,9.27764606,6.99094608,12.1538386,12.7009574,15.3420555,26.7379246,26.8454102,22.6052253,6.54311794,32.309616,14.2752292,4.5566527,3.630676,3.35474909,2.87506356,,
1/11/2022 8:00,21.8414238,22.7213772,13.2793597,15.0301102,23.7428405,14.9430336,14.457476,5.08230964,14.1506864,9.7912027,14.7540696,22.0908848,26.1757835,31.1852333,5.83088662,32.6932466,11.0912088,13.2360605,9.55465477,5.57781437,10.3350612,,
1/11/2022 9:00,20.427892,22.3749758,24.3709029,26.5807954,26.8380024,20.9224064,17.1023224,15.3456697,15.4816446,22.4673533,21.2903194,26.8567794,26.8081594,31.0372529,4.62775878,34.9918577,10.0750208,15.1276632,10.4269326,6.28681613,6.85737914,,
1/11/2022 10:00,20.4100697,22.2067604,28.5382912,31.0222964,30.7876439,25.7264267,18.8069037,12.5674936,16.4491797,26.6716385,27.2236096,28.8517511,27.6016144,28.6339451,5.59668144,41.504769,18.8550114,9.22520629,6.82122064,5.60746618,5.32500713,,
1/11/2022 11:00,22.7335343,23.4981944,26.5719986,46.6352405,34.2010819,35.5301669,16.9576482,20.9971637,16.3871731,27.8198014,37.1615541,32.1648915,31.4153662,25.0451344,5.64610135,40.382997,27.4387209,8.32551396,6.29683191,3.97668937,1.68930413,,
1/11/2022 12:00,20.7849901,20.9216468,25.598104,52.3834565,31.7723453,34.8654155,16.1262948,21.5798821,15.8902211,28.3862853,36.4592896,35.3490662,31.8800157,22.5882219,3.73806618,39.1599219,21.9548466,6.70584038,5.43908376,3.69364806,2.11281052,,
1/11/2022 13:00,24.8139005,24.8184032,26.1707334,46.9197479,28.6545169,35.61133,16.197977,22.3036017,12.426213,27.7788836,36.7198854,33.6606388,32.4609546,26.8152494,3.40200585,34.6735067,16.9208987,6.32704671,5.512519,3.55624111,1.44932973,,
1/11/2022 14:00,17.328941,16.8442111,24.7923505,41.9565637,25.5291652,31.9383559,16.223358,20.765137,13.4094433,26.813302,33.000447,34.3284356,31.6523369,26.9778232,4.05167428,31.9970002,14.0316277,6.59737651,5.80416811,3.82908961,1.4152619,,
1/11/2022 15:00,16.051122,15.6406531,25.0411049,38.5242532,25.3178185,35.6948215,16.3396264,19.0603257,15.4644233,24.8474922,36.9209589,32.172197,30.3082492,29.2687069,3.57717187,29.3879711,13.4968056,5.72046082,5.01677649,3.58724483,1.83548895,,
1/11/2022 16:00,15.8114378,15.8661053,20.08196,29.8277028,23.8865054,39.6824946,16.8437687,18.795187,14.6241439,24.1779749,41.1165156,29.5161385,26.5759035,31.2169898,5.14731082,32.4164203,15.1766367,5.1768507,4.74325858,4.73108396,2.60556635,,
1/11/2022 17:00,21.6218049,21.210324,18.603807,27.1059832,28.7263958,35.7055579,18.8114368,20.1014284,15.1734237,23.7405922,37.1312778,28.5518546,25.7294066,26.2307894,9.14419466,36.350845,16.292727,5.29940832,4.85530982,7.52190028,2.75806597,,
1/11/2022 18:00,24.6013332,24.2399076,21.5570859,29.7765393,32.8945422,36.5548074,22.441439,22.7605865,17.5186495,24.852777,38.292539,27.1363703,23.1851968,25.7089743,8.15371094,37.2121299,16.8391514,7.31615348,6.71473654,6.58607797,6.45370047,,
1/11/2022 19:00,23.4270117,23.9323075,21.6960626,27.293557,31.7750458,37.9059586,25.5423787,24.722765,17.8899327,25.0988952,39.9182892,25.2082655,22.5308484,28.2659141,8.70236165,38.5811607,17.7414209,6.25577828,5.76988927,13.1416027,7.97440788,,
1/11/2022 20:00,23.695639,23.6710391,23.302033,28.2275235,32.8530917,39.0557417,16.0164077,21.6140605,19.5200785,26.4494984,41.6172604,28.2239841,23.5367814,29.6469713,9.81729916,37.8821483,18.4155952,8.87991964,8.12072948,7.49637812,4.2101827,,
1/11/2022 21:00,26.5974005,26.3391809,20.7812247,25.3387716,34.0455745,40.8522066,13.4602073,6.23765238,19.1722348,26.4774561,43.3802115,30.1223234,27.3640857,31.7928215,11.2550054,38.8529851,18.6618673,12.1727653,10.8824907,6.18856781,5.45310999,,
1/11/2022 22:00,25.9218851,26.0156985,14.8024576,17.8147087,31.3961875,34.6916207,13.7053765,4.85717329,20.2882579,25.2321949,29.6161769,30.3518646,27.5167281,31.0343761,9.13673361,39.1471149,21.8992883,8.37825578,7.22282154,6.28995379,4.83401418,,
1/11/2022 23:00,28.2310945,28.5447691,12.3440529,14.9864838,30.4927529,32.5915497,19.110729,6.37502526,17.3703358,24.7799218,29.0302986,29.6805938,27.8403148,31.4235503,6.34371169,38.0902695,19.6748224,8.43826119,7.47094314,5.05012617,3.67149797,,
1/12/2022 0:00,28.9516462,29.00193,12.8012806,14.5141303,30.5455534,28.9418986,15.7393748,7.01161536,20.0821707,20.0344159,25.5545681,29.7797886,26.6550785,29.2165538,7.08045534,35.5172248,17.5180275,14.2357109,12.1524716,6.27475189,2.75400612,,
1/12/2022 1:00,29.7422059,30.931235,12.1792774,12.7550897,25.8693367,22.3327917,10.0535843,3.26122617,18.0971285,20.0463466,18.7295404,27.5572291,26.0742559,28.3805847,3.49212811,31.2738199,13.2993002,16.7117827,13.7594825,5.45472483,2.19301186,,
1/12/2022 2:00,28.028905,29.2081651,14.0342728,14.4665844,24.2041201,20.1647766,8.72155152,8.11517402,19.6804844,20.9161567,16.5170639,27.0487233,26.1132732,28.8756517,7.96069935,32.373667,14.8184017,14.7700558,11.9286705,4.93894511,2.22867771,,
1/12/2022 3:00,32.7587926,33.6595333,9.70860738,10.3227532,25.7088837,24.8534673,8.74870547,2.66090787,21.3030406,27.5441913,20.982019,25.9400165,25.1200675,28.5032448,5.33345994,34.3805258,20.980184,8.51284707,6.93678812,2.80165023,1.54282302,,
1/12/2022 4:00,32.7239941,33.5034961,10.6222104,11.2209901,24.4651503,20.9928729,9.3879084,3.3865353,20.2474819,23.2815655,17.5292174,30.5081365,27.5178752,29.2219567,5.42144362,34.970339,23.7695503,8.5146828,6.93812853,3.26835314,1.7424269,,
1/12/2022 5:00,32.0948845,32.6998248,7.53172065,8.04317398,24.3492135,21.6378889,8.89345975,10.5432095,19.9436268,25.1260821,18.1498175,32.2945177,29.5077709,30.0180131,3.80628551,33.6784636,26.2787308,7.86461543,6.46876141,3.29238998,2.23307211,,
1/12/2022 6:00,33.4727673,34.328591,9.10752138,9.26959466,22.6406269,18.4969132,10.1881426,5.16247043,19.7688424,25.1772291,15.0694628,29.3733011,29.4391315,29.9975981,5.91899068,29.610788,21.2992068,8.64849148,7.31053611,3.61457636,2.36155115,,
1/12/2022 7:00,34.4868573,35.4810359,10.7692413,11.2077318,21.1764576,19.1582578,15.0630954,5.53221821,21.5304822,25.6517025,16.2280801,23.9311222,24.2759719,29.946012,6.99096618,27.5668722,15.9596313,7.65225772,6.46798979,9.84868828,6.78023051,,
1/12/2022 8:00,35.3328347,36.3163108,14.4145933,15.0284223,19.552183,17.0865975,15.271078,8.31969169,20.7253397,25.6925182,15.0984628,22.0479054,20.7330971,29.2819245,8.16799063,26.5892246,15.8905539,8.9045379,7.54966971,10.6610671,11.0781497,,
1/12/2022 9:00,35.0977691,36.3385214,13.0122926,14.1369819,19.4601978,23.6144269,15.3778773,4.97584958,19.8752637,30.4386977,21.129615,21.442812,20.4317377,28.9173003,5.88300581,23.7588369,20.6187933,9.863271,8.57547614,9.33873906,9.13258679,,
1/12/2022 10:00,29.94355,30.8011289,13.6644121,15.144456,18.4899693,24.7507573,10.5040328,9.65727461,20.2309959,30.8008607,21.4401597,20.2298552,18.012251,28.7861553,4.11033375,25.0706877,18.6832263,9.38620687,8.06963958,7.2868328,4.36944741,,
1/12/2022 11:00,31.593717,32.7948611,10.5999381,11.2577665,15.0477803,23.7054755,11.6456354,7.22155425,21.8435818,28.1580652,19.7801401,21.5409705,15.0661087,25.0906417,3.84602581,20.9310195,20.8301921,8.79879832,7.81241276,5.18792527,2.10056456,,
1/12/2022 12:00,38.7996949,39.0534412,10.2126891,10.7493681,16.0777612,22.8589507,12.4377544,7.81578026,22.9864135,29.7002699,18.5522471,23.0866999,17.5403788,27.2888858,4.41339031,20.1149424,25.7643496,8.52210461,7.66995894,6.65196987,1.58982072,,
1/12/2022 13:00,38.6547271,38.7484259,10.2911243,10.4418421,14.8349502,21.9583565,13.5303529,11.9599584,23.9972472,30.394168,18.1881377,23.7848421,17.7703258,24.0439277,5.92602575,21.1363711,26.2446928,8.27555052,7.37764415,7.19338618,1.60105433,,
1/12/2022 14:00,42.7435157,43.1092902,9.38084625,9.42141006,13.6658437,23.1087443,13.3976337,13.2043023,23.8200037,28.8860815,20.2607154,22.2132599,18.5836341,27.2008564,5.59669419,21.6115441,24.9534983,8.928379,7.84897878,9.47643778,1.98662541,,
1/12/2022 15:00,34.6193125,34.2701992,9.92296426,10.2533142,12.684602,23.4205351,12.9695233,13.5499156,24.3745218,25.6306271,21.3081,24.721033,21.8102535,29.4423982,3.93906461,25.2831234,24.7163732,9.5719796,8.14355989,10.8744299,2.1279294,,
1/12/2022 16:00,33.9414744,33.5765096,11.3187626,11.5788284,25.2592477,28.269067,13.8360636,14.4174564,24.9374946,25.6787815,26.8778768,27.8680821,24.9598874,28.7272245,3.89350011,32.2822013,25.8975314,9.65607426,8.04641592,10.0747586,2.460236,,
1/12/2022 17:00,37.0518651,36.2712854,13.2507995,13.0913617,26.6713733,35.6109468,15.0744711,15.4336921,25.5605331,23.7492961,37.0184699,31.7718154,27.0390643,28.7107053,6.69932739,31.6183328,25.8047189,11.5132405,10.0169953,11.7394514,5.04371445,,
1/12/2022 18:00,40.6864923,39.8046029,12.1962768,11.6809651,28.0695877,37.8548969,23.0498015,15.8542238,28.122856,24.9682789,37.4377756,31.3777194,25.5162699,27.4363897,6.06536704,34.9026472,25.129331,14.1372196,12.275669,9.75848752,8.00809594,,
1/12/2022 19:00,42.2094413,41.1639994,9.22164417,8.90726198,28.459453,39.2716565,20.2031921,16.1244939,26.7667984,26.0788611,38.0306597,31.2722563,24.2437611,27.1381797,5.37485955,34.1328888,25.621941,10.7397531,9.49058828,8.14421179,6.80903977,,
1/12/2022 20:00,43.2843021,41.9989104,13.440469,12.5070748,29.0138519,41.6382602,14.6322915,19.8384829,25.654493,19.2227822,39.3957133,31.3356452,26.9327178,28.2796811,5.11715785,34.010418,28.238227,14.1101699,12.7732236,13.9088228,4.67273644,,
1/12/2022 21:00,42.7912368,41.318726,11.324725,10.7666034,28.9691193,37.6144465,15.3359151,20.3440651,20.2972983,14.612512,35.6929861,37.1725796,28.1368328,29.2446448,4.46305517,34.2747786,28.8078066,14.5521207,13.0030826,12.3568139,6.78062319,,
1/12/2022 22:00,40.9886157,39.18134,10.959425,10.6791797,25.8237235,34.9684853,13.8394936,18.3953637,21.6528607,15.384628,32.9823723,37.8284105,29.0809557,30.214296,6.12565605,34.0557963,19.1142558,15.8565655,13.9010409,7.29466646,13.9074175,,
1/12/2022 23:00,40.9783069,39.7714175,6.43335403,6.29062286,24.8695241,33.2091599,14.2178063,17.2479334,22.1095507,21.3428168,31.7489892,28.7856576,26.5976443,33.3230838,4.42596154,31.7978045,18.9306786,19.3884554,17.0864872,4.38321973,10.0732234,,
1/13/2022 0:00,39.7381365,39.3259282,4.17299204,4.03793728,27.0287918,30.4748164,9.10439568,12.006032,24.3893084,22.3978953,29.8343674,30.8971869,27.780277,32.2588099,5.13813541,30.3157184,21.6832933,15.7906671,14.1770204,9.1209302,7.94330419,,
1/13/2022 1:00,38.5792609,39.0769383,3.20370195,3.15067475,25.8243423,31.9448531,8.54731341,5.30338268,23.5578138,22.0723536,31.402302,28.9921807,28.2662974,31.1167392,4.1216692,32.249084,27.8075869,12.6278399,10.7631873,7.19292176,7.48358456,,
1/13/2022 2:00,36.3687647,37.5076626,2.72804666,2.63366144,23.2230375,26.2514293,9.28560523,6.67073131,17.6867775,10.4853299,24.0117941,29.1917752,27.2000007,29.5970146,4.50700056,30.5357789,33.5007855,11.0434136,9.04937677,3.84401527,5.42049374,,
1/13/2022 3:00,33.5294919,34.7437807,3.28944053,3.24115527,21.0328403,19.901002,8.4165608,7.94426042,14.2766588,10.5197194,18.1000883,28.7141286,27.1990762,31.115105,4.33896624,30.8742219,38.2116745,14.1606294,11.3628085,3.63487728,4.03779251,,
1/13/2022 4:00,38.2279818,39.3303734,5.89336834,5.86683339,24.0679107,24.2966349,6.96350812,9.18991436,16.6330219,11.9786616,22.2158509,29.8279006,30.9738083,32.942644,3.54595117,36.5652015,39.7254449,11.5920433,9.53182267,4.14643665,2.78880834,,
1/13/2022 5:00,36.5800327,37.6610799,4.10777232,3.92972235,24.7647981,29.9807961,6.78168791,9.50664266,19.9509641,24.2788847,26.9143084,31.3435805,30.9921165,33.0938725,5.0745096,34.7362905,38.0526238,8.89893894,7.35447582,3.2767692,2.00486147,,
1/13/2022 6:00,36.6704142,37.4096669,3.6192666,3.49525909,22.5641562,26.6117531,8.31774316,5.83048251,21.1000741,20.6984295,24.305746,28.8103864,29.0757268,33.4795468,7.44882701,31.3586053,37.4400027,8.48293891,7.01607451,3.19467022,2.45695545,,
1/13/2022 7:00,36.9804816,37.7423678,4.10092324,4.1160897,18.7102474,22.280448,6.96279145,2.15841496,20.7367635,18.5806411,20.6176632,26.9696242,29.2280215,33.587815,8.81814035,30.900056,23.2394432,10.4866862,8.67338824,2.72064251,2.69524519,,
1/13/2022 8:00,41.4550477,42.0829296,4.99988946,5.16599229,22.903816,24.0286235,8.49501635,7.3755179,19.6514971,26.5917004,23.0951784,26.4896532,27.2023045,32.7957573,12.2484627,26.5007481,16.0384365,10.5291077,8.88133914,7.34458495,3.37821871,,
1/13/2022 9:00,46.6358512,46.9904535,5.779519,5.52000511,13.6794113,24.4462845,8.45019619,10.4097879,17.5771485,29.4864483,23.3154035,31.148306,32.7109152,34.8309886,9.96235357,26.4811891,31.0043197,12.0625851,10.3100035,10.5367298,4.42895736,,
1/13/2022 10:00,39.7476103,40.525209,8.53614551,8.000949,17.9456127,19.1328189,9.10886511,11.6373585,16.0591058,29.9703865,17.5076882,24.3402677,25.5566208,31.2752692,10.2995735,26.4783516,42.0772107,11.3540342,9.74406748,8.16827208,2.57697356,,
1/13/2022 11:00,46.3553103,47.3330641,6.88640234,6.57125421,19.3163273,18.3036441,13.7342734,6.00831458,19.3349005,25.0216288,16.7348114,28.9219758,31.4787063,31.6481641,6.33708048,24.562277,39.6343341,12.5722494,11.2643844,7.53133942,1.74455947,,
1/13/2022 12:00,43.3565043,43.5321575,6.32468207,5.70353407,15.7816359,26.5809948,15.9048124,6.7723804,18.4355291,32.0166353,23.9408215,34.4050654,32.3412285,35.1440127,5.72029129,24.8979867,36.1668467,12.8958759,11.8347456,7.93525175,1.76345111,,
1/13/2022 13:00,40.8924217,40.9357698,6.55701379,6.11459967,15.8752434,34.3691522,15.033,8.53714771,18.5669121,31.8572022,31.9799444,34.5729756,32.3232911,36.2179056,4.31633393,32.5932807,41.7581561,12.2593012,11.640044,9.18195544,2.25486273,,
1/13/2022 14:00,35.3003121,35.2888464,4.73179606,4.28909657,12.8702042,36.9702337,17.3220124,9.78205058,20.0707995,32.5736841,34.7948918,35.2204536,32.1028242,30.1913604,6.18908621,37.0103918,38.8312938,12.0865688,11.299563,8.93853551,2.47810039,,
1/13/2022 15:00,39.1297022,38.8842002,2.63784763,2.33320696,18.7865623,38.4123393,19.8220842,10.7996967,20.6045639,27.235258,36.3156121,31.461488,31.5037807,29.6252845,4.09341162,35.2980398,36.1532817,11.3580949,10.4214017,9.4790365,4.39742288,,
1/13/2022 16:00,38.8825425,38.4823879,10.5386218,10.6578455,32.797386,36.1984481,17.2226013,9.22055524,20.3892305,26.3476349,35.1890963,30.3398655,28.7193096,29.7947653,1.77200898,38.7700836,39.7986388,11.3274537,10.3777071,9.69195547,4.43955048,,
1/13/2022 17:00,36.3734785,36.1823206,21.1846871,28.4646397,31.8319503,37.0956041,19.0424505,10.6972243,20.1140214,28.0989031,36.5897201,32.3763582,29.8753871,32.9750004,1.33514483,38.6406306,39.0848424,11.68053,10.9776001,9.69120246,5.46960707,,
1/13/2022 18:00,41.051045,40.6029003,20.344327,27.073496,34.8604861,38.4537321,20.6813954,12.5426024,21.4691055,27.0313304,37.8834596,32.1059415,28.7483199,32.1484624,1.53837628,37.7253846,38.0912068,11.1898288,10.3760734,13.0290744,10.2686375,,
1/13/2022 19:00,41.7345964,41.2129419,26.7532595,32.0928003,31.0649508,36.9291769,19.4477496,11.3324226,20.6712106,28.4742361,35.9079009,30.6087976,27.8509228,34.9155332,1.09530117,38.8994914,37.7538629,12.1220757,11.1780704,14.5146785,8.82436425,,
1/13/2022 20:00,38.4928543,38.1840054,27.2324943,31.8542199,32.2543091,38.3062028,17.4376577,12.7776024,20.3456108,27.3917803,36.8742112,33.5010268,28.226634,43.1501634,2.8164183,40.0973939,39.9542307,14.956843,13.7928021,12.7895753,5.73524047,,
1/13/2022 21:00,37.7729175,37.2792378,22.3645137,24.8978685,30.1632146,42.8985412,17.6439954,17.5104351,20.6221829,29.2522232,42.1519481,34.2714052,28.1487949,42.6967797,4.15151444,41.0636066,42.0197719,14.8894305,13.6149009,10.8602311,12.6946697,,
1/13/2022 22:00,39.1832871,38.7230128,20.0706441,22.1293376,30.6414232,36.9377032,16.6216067,30.4093003,21.1574165,30.6091969,36.131306,41.0951064,27.8287995,34.2877101,2.46920086,39.4807758,35.6198033,15.259237,13.2520789,14.9098137,8.33110837,,
1/13/2022 23:00,39.9426513,39.1763162,16.3598904,18.0338527,31.0805359,37.2111342,19.2129197,28.9422698,20.6092138,28.4354715,35.6238897,33.0185308,31.8158806,33.6608521,3.19258103,37.1557201,27.0536245,15.1788895,13.1671879,9.2898221,5.20293105,,
1/14/2022 0:00,40.0047035,40.0803987,16.4922013,18.1117153,29.7502648,34.8648036,22.8505545,31.2161363,20.5527919,28.5879525,33.7913319,34.4264591,35.2994951,32.0183551,3.73577572,36.3821879,31.5473492,12.5348008,11.1314483,6.38807052,6.10698146,,
1/14/2022 1:00,40.0384471,41.1041937,15.7763416,18.0571828,30.7782809,35.1846642,29.7028337,31.4370154,23.6057124,29.2522782,34.3858057,36.1740655,36.057954,32.8612327,3.44788259,39.539873,31.321107,9.49725309,8.86788693,5.58968345,4.48619978,,
1/14/2022 2:00,38.3004733,39.2138927,16.8243675,19.8634254,34.3692345,33.6727929,32.3364979,31.9547515,24.1522145,31.6323135,32.8760357,36.3692121,34.497399,33.1516106,4.17965643,42.8916756,33.4980423,7.50149502,6.99377725,3.93204527,3.82471705,,
1/14/2022 3:00,39.6487605,39.9761724,27.863413,30.8323589,36.2495598,38.296964,31.7043326,36.3221622,24.5350202,28.6150267,34.7180423,33.7587212,32.9894547,30.9642869,3.0652427,43.5317677,33.9827467,9.99411787,9.00970818,2.70061111,1.8087214,,
1/14/2022 4:00,41.144287,41.765291,31.8593005,35.4421686,36.2268339,37.5358385,33.2237136,36.1218651,26.0628471,23.7979517,33.9881173,33.252468,31.655559,30.755305,2.46571168,41.831183,32.1705078,8.18113802,7.19720682,4.18930738,1.6773231,,
1/14/2022 5:00,41.8784392,42.596163,30.9951347,33.8302103,36.2661088,36.2862067,33.3112267,34.9207717,26.003136,23.64616,33.7530702,32.0947472,31.2947776,31.8569327,2.3709066,40.7185868,34.8774304,8.37991534,7.42449274,3.87936633,2.99368475,,
1/14/2022 6:00,43.752601,44.1918592,24.0481356,25.9178528,36.9581045,37.5960389,35.2035097,36.3308748,26.2747808,26.2878183,34.1801266,32.0883651,31.3964553,28.7718104,4.11042395,39.1294866,39.1785141,10.6125137,9.23777197,5.15132891,2.52987395,,
1/14/2022 7:00,43.3435205,43.2842354,28.4631565,30.3407984,33.7406331,39.1998893,35.0566045,36.9414495,28.4479211,26.0212449,36.2810019,30.0155092,28.9321544,26.9334889,7.25200201,36.8265157,39.6028441,12.9254386,11.1495113,7.99402342,3.2209839,,
1/14/2022 8:00,41.8258952,43.0210998,27.8546776,28.3970316,29.831179,38.2258377,34.2610405,33.3414832,29.4221862,23.5979187,37.3520456,27.7626289,27.4203035,32.6771285,6.30888903,33.1945493,37.8251582,12.8881067,11.0836508,8.5468141,2.63940345,,
1/14/2022 9:00,34.6468982,38.7797309,30.4580955,27.8289343,30.1148342,36.3346152,35.4525021,31.1422431,31.5783276,27.5695308,35.6208151,27.5386074,27.0682392,32.4323306,5.05607107,31.7798461,27.4519885,13.200189,11.4573987,8.69298568,2.64112284,,
1/14/2022 10:00,37.4759971,41.746473,30.1262283,27.3015363,28.6405099,31.012764,34.0323223,28.0839989,29.6390025,32.0953708,28.9546582,25.3298551,22.001509,23.4160226,4.06460137,26.4506429,23.5504368,14.7060517,12.7838244,9.10508471,2.28735643,,
1/14/2022 11:00,15.2833545,17.001072,28.0754189,25.5876957,23.2874699,27.7419445,31.8037692,23.9211389,27.9418699,31.4831484,25.780335,22.6452108,19.0175376,21.3949596,3.46176234,23.1650269,9.97464371,13.7442292,12.4105866,6.70464547,2.33317868,,
1/14/2022 12:00,11.0814251,12.061482,17.6335944,15.8783628,20.4467629,27.0079457,28.3494228,28.3882581,21.2777389,31.3930769,24.8734655,23.1168375,19.0945748,16.4969252,3.69551107,17.8387342,8.76760183,12.3823554,11.2581862,6.17390274,2.12875365,,
1/14/2022 13:00,12.1352702,13.0307933,12.3558573,11.104164,16.7977747,27.4298403,28.6433295,30.4726554,9.41569103,30.1586591,25.4028976,28.8842952,22.4736162,16.9271767,4.18903402,20.6755321,6.77686849,9.39660717,7.91061783,5.04667405,1.75730898,,
1/14/2022 14:00,14.6908621,15.8545654,10.4381212,9.37991936,17.1631599,28.733728,22.2449432,25.4447561,7.32561414,21.7956198,25.7243466,16.3503539,14.1617319,13.5894911,3.8282889,20.7224934,6.43180261,4.910797,4.01745075,4.81200044,1.96166372,,
1/14/2022 15:00,15.4474315,16.5832097,8.53795777,7.59604568,14.3291902,15.116073,16.1275841,22.6864914,6.33022895,20.7840932,14.1953336,14.5590427,10.5519637,7.64157869,3.43455446,16.3864592,5.35245505,4.59898263,3.72001838,6.17376671,2.2212893,,
1/14/2022 16:00,13.6817447,14.4543718,10.1783614,9.09076546,13.9574087,14.6333076,16.6711202,23.3243872,5.88359867,13.1252459,13.6245749,9.06221029,9.28219247,7.02594513,3.5358822,13.106656,5.00430055,5.06364341,4.16861369,6.46234795,1.82221493,,
1/14/2022 17:00,15.1631361,15.169356,12.5501821,11.610669,10.8493155,10.9205378,17.2753168,20.6520034,5.21856901,6.95317199,10.0970391,8.63570559,9.17269279,7.47047854,5.93810135,10.2618574,4.70605765,4.99556787,4.07424347,5.23184009,1.86598662,,
1/14/2022 18:00,18.7300039,18.4373544,12.1062714,11.3854859,9.74115215,12.4361871,17.4875141,17.1144719,6.07949581,7.28867642,11.3679044,10.0467891,9.24080545,8.00807682,7.82532823,10.9556446,4.54591735,5.91496918,4.77249214,5.10682382,1.89171742,,
1/14/2022 19:00,17.5294586,17.5505931,9.99937947,9.55590109,12.8117985,15.9080871,18.7810982,15.5652816,7.30613958,13.3495034,14.6064707,10.5094581,9.26316012,8.06682856,10.9170878,14.75523,6.88207321,6.14411381,4.92795707,6.93931257,1.92385427,,
1/14/2022 20:00,16.3553514,16.4434118,8.72222878,8.00541843,19.7826992,20.4867782,20.0697474,18.1442599,7.69016651,16.443618,18.6531484,12.5293756,11.0252533,7.30003918,15.2422114,15.2628467,5.34551554,6.09042903,4.85938538,6.69105788,2.97236597,,
1/14/2022 21:00,16.4627038,16.4528706,8.54033219,7.94339129,17.6357215,23.6084462,20.1491396,19.4193733,7.72039556,15.2871901,21.8533181,12.9717113,14.4526568,7.64212064,11.395064,17.3490427,4.93260831,4.32744053,3.47659162,9.65492083,3.78631363,,
1/14/2022 22:00,17.7737864,17.7600591,7.8372016,7.19428289,14.9343306,20.3399333,19.9341942,20.6053143,7.23573738,12.4092423,17.9806826,24.5284906,17.5044387,9.10917381,9.35693671,15.7121271,4.79060583,3.86806032,3.18755052,13.7400616,4.15708792,,
